name_entreprise,name_establishment,creation_date,type_way,address,city,postal_code,gender,first_name,last_name,brewery_status,created_by,last_modification_date,last_modified_by
,MICRO BRASSERIE DE CHATEAUNEUF,2022-08-15,,GRANDE RUE,CHATEAUNEUF-SUR-LOIRE,45110,M,HERVE,SAUGER,0,,,
BRASSERIE ORANGE DUCK,,2022-07-01,AVENUE,DE LA SARDAGNE,CLUSES,74300,,,,0,,,
L'ELIXIR,,2022-07-01,ROUTE,DE POITIERS,CURZAY-SUR-VONNE,86600,,,,0,,,
L'ELIXIR,,2022-07-01,RUE,DE L'ANCIENNE ECOLE,BOIVRE-LA-VALLEE,86470,,,,0,,,
,LA PICOLO BRASSERIE ARDECHOISE,2022-08-01,IMPASSE,DES VIGNES,MIRABEL,07170,M,RAPHAEL,GERMAIN,0,,,
[ND],[ND],2022-08-02,[ND],[ND],BRUMATH,[ND],[ND],[ND],[ND],0,,,
BRASSERIE DE L'ECLAIRCIE,BRASSERIE DE L'ECLAIRCIE,2022-07-06,RUE,LAENNEC,GRAND-CHAMP,56390,,,,0,,,
MONSIEUR PAON,,2022-07-01,RUE,BLANCHE,LILLE,59800,,,,0,,,
BRASSERIE CAVAL,BRASSERIE CAVAL,2022-07-01,,ZA LE PLATEAU,HONFLEUR,14600,,,,0,,,
[ND],[ND],2022-05-02,[ND],[ND],RIMBACH-PRES-GUEBWILLER,[ND],[ND],[ND],[ND],0,,,
,BRASSERIE HARTZA,2022-08-01,CHEMIN,DU FILON,URCUIT,64990,M,GERARD,HACHE,0,,,
,BRASSERIE LA GAIETTE,2022-07-18,ROUTE,DE MONTGUYON,LA CLOTTE,17360,M,PHILIP,TORAL,0,,,
MICRO-BRASSERIE SEAL,SEAL,2022-07-04,IMPASSE,KERFONTAINE,PLUNERET,56400,,,,0,,,
,CERVOISERIE HYDROMELLERIE ET DISTILLERIE DE LA POULE NOIRE - EI,2022-07-02,ROUTE,DE CRIQUETOT,SASSETOT-LE-MAUCONDUIT,76540,M,YANNICK,DUCROC,0,,,
,,2022-05-10,RUE,DE FOLIN,BIARRITZ,64200,M,THEO,ROCHER,0,,,
,LE HERON NOIR,2022-07-25,LIEU DIT,LE PEUCH,ALLY,15700,M,MATTHIAS,GERIS,0,,,
[ND],[ND],2022-08-01,[ND],[ND],CLASTRES,[ND],[ND],[ND],[ND],0,,,
,BRASSERIE DES MONSTRES,2022-08-04,RUE,DES EGLANTINES,BREZINS,38590,M,MIKAEL,MALEK,0,,,
LA SCELERATE,,2022-07-25,PLACE,VINCENT RASPAIL,TOULON,83000,,,,0,,,
TEDDY BIERE,TEDDY BIERE,2022-08-01,AVENUE,DE BELLANDE,AUBENAS,07200,,,,0,,,
BRASSERIE PARDELL,BRASSERIE PARDELL,2022-07-07,RUE,DU PUECH RADIER,LATTES,34970,,,,0,,,
LA BRASSERIE DES TROIS EPIS,LA BRASSERIE DES TROIS EPIS,2022-07-20,CHEMIN,DE L'ANCIEN ABATTOIR,ORGELET,39270,,,,0,,,
HOPS'ILON MICRO,,2022-07-21,ROUTE,DE LA PETITE PALUD,LANDERNEAU,29800,,,,0,,,
[ND],[ND],2022-02-01,[ND],[ND],SOULLANS,[ND],[ND],[ND],[ND],0,,,
FRANCS BUVEURS,,2022-07-27,RUE,ABEL GANCE,BERNES-SUR-OISE,95340,,,,0,,,
L'ARTENSE BRASSERIE,,2022-07-27,,LE JANSANNET,SAINT-SAUVES-D AUVERGNE,63950,,,,0,,,
,PICOBELLO,2022-07-03,CHEMIN,D’HOURTIGUE PEYRAILLEAU,HIS,31260,M,LOIC,DUVOISIN,0,,,
BRASPERIE,,2022-08-01,RUE,DU CRESTET,CETTE-EYGUN,64490,,,,0,,,
BRASSERIE NAGALA,,2022-07-15,RUE,DE MASEVAUX,BOURBACH-LE-BAS,68290,,,,0,,,
,BIERE LA SPARNA,2022-09-05,AVENUE,DE CHAMPAGNE,EPERNAY,51200,M,ALEXANDRE,COLLARD,0,,,
,BRASSERIE LA CHAPELLERIE,2022-09-01,,LA TOUCHE PHILIPPE,ESSE,35150,M,MATHIEU,TROADEC,0,,,
[ND],[ND],2022-08-16,[ND],[ND],MARSEILLE,[ND],[ND],[ND],[ND],0,,,
,BRASSERIE LA MANUZIENNE,2022-08-18,RUE,D'HARBOISSOUX,UZEMAIN,88220,M,KEVIN,GUYOT,0,,,
,L'ARREE BIERE,2023-01-05,,VERYAU,LOPEREC,29590,M,ALAIN,LE GUERN,0,,,
DAM BIERE,,2023-05-04,AVENUE,FRANCOIS MITTERRAND,DIVES-SUR-MER,14160,,,,0,,,
SAS RACAME,ONOIRE,2022-06-23,IMPASSE,DES KERGNES,LES VILLARDS-SUR-THONES,74230,,,,0,,,
LES 3 DROLES,LES 3 DROLES,2022-06-01,RUE,DU PRESIDENT DOUMER,LIBOURNE,33500,,,,0,,,
BRASSERIE EPICENTRE,BRASSERIE EPICENTRE,2022-08-31,CHEMIN,DE SAINT ESTEVE,PERTUIS,84120,,,,0,,,
HOPULENCE,,2022-06-23,ROUTE,DU MUY,BAGNOLS-EN-FORET,83600,,,,0,,,
,BRASSERIE LA TUMUL'TUEUSE,2023-10-12,AVENUE,DE HAUTE SAINTONGE,PLASSAC,17240,F,SABRINA,GOMES,0,,,
,LA ROULOTTE,2022-10-01,RUE,DE LA CROIX CASSEE,SAINT-JEAN-DE-SAUVES,86330,M,XAVIER,GUESPIN,0,,,
LA CHOUETTE,,2022-09-05,ROUTE,DU GRAND PONT,SAINT-JEAN-DE-MUZOLS,07300,,,,0,,,
[ND],[ND],2023-12-17,[ND],[ND],TOURS,[ND],[ND],[ND],[ND],0,,,
BRASSERIE DES GORGES DE L'ARDECHE,,2022-09-07,RUE,DES BRASSERIES,RUOMS,07120,,,,0,,,
SO'TIZ & BEN'CRAFT,SO'TIZ & BEN'CRAFT,2023-01-01,RUE,D'ANJOU,MAUGES-SUR-LOIRE,49110,,,,0,,,
TVB,,2023-09-30,RUE,DE LA FOU,SAINT-PAUL-DE-FENOUILLET,66220,,,,0,,,
,LAJAME PAREIL - MICRO BRASSERIE MALTERIE,2022-10-01,CHE,DES AIREAUX,MAZE-MILON,49140,M,BRUNO,PASQUIER,0,,,
BRASSERIE LE PANDALCHIMISTE,,2022-09-15,RUE,DE PION,PONTONX-SUR-L'ADOUR,40465,,,,0,,,
BRASSERIE QUATRE DAMES,,2024-03-14,PLACE,DU 8 MAI,MAZAN,84380,,,,0,,,
[ND],[ND],2022-10-01,[ND],[ND],SAINT-ELOI,[ND],[ND],[ND],[ND],0,,,
SAST BREWERY,,2022-12-06,RUE,DU LAC,GHYVELDE,59122,,,,0,,,
[ND],[ND],2022-09-13,[ND],[ND],MARCY,[ND],[ND],[ND],[ND],0,,,
,BRASSERIE L'INDOCILE,2022-10-01,CHEMIN,DE LA PRADERIE,CORRENS,83570,M,BALTAZAR,MONTANARO,0,,,
,LION'S BREW,2022-11-01,,GRAND RUE,THELUS,62580,M,ROMAIN,LION,0,,,
LE PETIT BOIS,BRASSERIE CARYOPSE,2022-09-13,RUE,DU PETIT BOIS,CIVRAY-DE-TOURAINE,37150,,,,0,,,
BRASSERIE DE L'ARZON,,2022-07-14,CHEMIN,DES PIROUZES,SEMBADEL,43160,,,,0,,,
[ND],[ND],2022-09-11,[ND],[ND],GILETTE,[ND],[ND],[ND],[ND],0,,,
BRASSERIE ALARYK,,2022-09-23,RUE,DES POIRIERS,BEZIERS,34500,,,,0,,,
LA B.A.G BRASSERIE ASSOCIATIVE GRENOUILLARDE,,2022-05-18,RUE,DE LA VALLEE DE FOUSSEREAU,ONDREVILLE-SUR-ESSONNE,45390,,,,0,,,
ROSA,LE GRABUGE,2022-10-08,RUE,DUCHALMEAU,PERPIGNAN,66000,,,,0,,,
,LA BRASSERIE LES ALCHIMISTES,2022-10-10,ROUTE,DU PONT DES TIQUETS,SAINT-AUBIN-SUR-QUILLEBEUF,27680,F,MANON,VASSEUR,0,,,
,L'ANERIE  BRASSERIE,2022-10-03,CHEMIN,DE LA BORIE BLANCHE,CASTRES,81100,M,ANTHONY,MILY,0,,,
[ND],[ND],2022-09-04,[ND],[ND],SAINT-VICTOR,[ND],[ND],[ND],[ND],0,,,
,BIERE DU BRAS DE FER,2022-10-01,RUE,BRAS DE FER,CHAZELLES-SUR-LYON,42140,M,STEPHANE,CHARVOLIN,0,,,
NEVER WORK,,2022-10-01,PLACE,DE LA REPUBLIQUE,MIRAMONT-DE-GUYENNE,47800,,,,0,,,
,LA BRASSERIE ARVIENZI,2023-04-06,RUE,NATIONALE,NOEUX-LES-MINES,62290,M,LAURENT,GUILBERT,0,,,
,PICO RANA,2022-10-03,RUE,DE L'AGRICULTURE,VILLARS-LES-DOMBES,01330,M,VALENTIN,BOCHATAY,0,,,
THE CHUBBY BREWING COMPANY,,2022-09-28,RUE,DU LIEUTEL,BOISSY-SANS-AVOIR,78490,,,,0,,,
BRASSERIE POLICHINELLE,BRASSERIE POLICHINELLE,2022-10-01,RUE,DU BAIL,MONTESSON,78360,,,,0,,,
BRASSERIE PARCEL,,2022-10-10,RUE,DE LA NIED,FILSTROFF,57320,,,,0,,,
,BRASSERIE LA PINADA,2022-10-01,ROUTE,DU FAURE SOURD,MONTCARET,24230,M,VINCENT,PAPILLON,0,,,
,SANS PRESSION,2022-10-07,RUE,ETIENNE DOLET,PARIS,75020,M,THOMAS,MARTINET,0,,,
L'ATELIER CRAFT BEER,,2022-08-28,AVENUE,DE RODEZ,REQUISTA,12170,,,,0,,,
,PETRHOPS,2022-10-09,CHEMIN,DE CHEZ PETREAU,SAINT-GEORGES-ANTIGNAC,17240,F,MARINA,GURY,0,,,
[ND],[ND],2022-10-15,[ND],[ND],MONTMIRAL,[ND],[ND],[ND],[ND],0,,,
SARL LES DEUX BRUNES,,2022-10-01,RUE,DES AMMONITES,MONTREUIL-BELLAY,49260,,,,0,,,
CARNACUS,CARNACUS,2022-10-06,RUE,BEL - AIR,MACON,71000,,,,0,,,
BRASSERIE ARTISANALE DU GOLFE,,2023-12-22,AVENUE,DES ARTISANS,SAINTE-MAXIME,83120,,,,0,,,
BRASSERIE DU VALLON,,2022-08-31,RUE,DE SOULTZ,BOLLWILLER,68540,,,,0,,,
BRASSERIE FREYLANN,FREYLANN,2022-10-04,LD,KERLAVAR,PLONEOUR-LANVERN,29720,,,,0,,,
BRASSERIE SPIGOLIN,BRASSERIE SPIGOLIN,2022-09-29,,LE MAS DE JACQUELINE ET HENRI,SALVAGNAC-CAJARC,12260,,,,0,,,
BRASSERIE LOKORN,,2022-10-08,,VEN DU PRIEURE,LOCRONAN,29180,,,,0,,,
ICHIDO,,2022-09-22,AVENUE,GEORGES CLEMENCEAU,SAINT-JEAN-DE-VEDAS,34430,,,,0,,,
BRASSERIE DU MENIL,BRASSERIE DU MENIL,2022-08-01,,LA CONDAMINE D EN HAUT,PREBOIS,38710,,,,0,,,
BRASSERIE PLUME,BRASSERIE PLUME,2022-09-29,,LES LOGES,CHATEAUNEUF,85710,,,,0,,,
,L ECHOPPE DU CAPITAINE,2022-10-07,RUE,LYAUTEY,SCHILTIGHEIM,67300,M,RAPHAEL,DI REDA,0,,,
BRASSERIE DES BAOUS,,2022-10-13,CHEMIN,DES TRIGANDS,SAINT-JEANNET,06640,,,,0,,,
,BRASSERIE DU BOYAU-ROUGE,2022-10-24,RUE,CLOVIS,LIEVIN,62800,M,BERTRAND,CARDON,0,,,
SAS HEMINBIERE,,2022-10-13,RUE,DU GENERAL KOENIG,WAVRIN,59136,,,,0,,,
LA BRASSERIE DU FOUR A BRIQUES,,2022-10-18,RUE,DU VIEUX BOURG,SAINT-PRYVE-SAINT-MESMIN,45750,,,,0,,,
,,2022-10-23,,CHEMIN DE L'EGLISE,MONTOULIEU,34190,M,ESTEBAN,KIRMSER,0,,,
BRASSERIE DES ABYMES,,2022-09-24,RUE,DES ETOURNELLES,ROMANS-SUR-ISERE,26100,,,,0,,,
BRASSERIE SANS FACON,,2022-10-10,RUE,AMPERE,LA SEGUINIERE,49280,,,,0,,,
K BREWING COMPANY,KAPSYL,2022-11-01,RUE,JEAN PERRIN,CHAMBRAY-LES-TOURS,37170,,,,0,,,
,BRASSERIE DU GRAND OEUVRE,2022-11-02,AV,DE LA CALIFORNIE,OULLINS-PIERRE-BENITE,69310,M,THOMAS,PERRIER-GROS-CLAUDE,0,,,
,LA MOUSTACHE,2022-11-02,CHEMIN,DE LA COURPAUDIERE,CHALONNES-SUR-LOIRE,49290,F,CLAIRE,HENRY,0,,,
RICHEMENT BIERE,,2017-11-21,ROUTE,DE BOUSSANGE,RICHEMONT,57270,,,,0,,,
BRASSERIE DU PRIEURE,,2022-11-24,PLACE,DE L’EGLISE,PERRECY-LES-FORGES,71420,,,,0,,,
BRASSERIE LA DEGAINE,BRASSERIE LA DEGAINE,2023-01-02,AVENUE,DE LA REPUBLIQUE,VENISSIEUX,69200,,,,0,,,
UMAMI - BRASSERIE,MICROBRASSERIE UMAMI,2024-04-01,RUE,KEPLER,LA CHAPELLE-SUR-ERDRE,44240,,,,0,,,
UMAMI - BRASSERIE,UMAMI - BRASSERIE,2024-03-25,RUE,DE BELLEVUE,THOUARE-SUR-LOIRE,44470,,,,0,,,
BRASSERIE LA FRONTIERE,BRASSERIE LA FRONTIERE,2022-12-12,,LES ROUELLES -  ROUTE DE LA QUIN,LE VAL-SAINT-PERE,50300,,,,0,,,
BOCK A L'OUEST,,2022-11-02,,ZONE ARTISANALE LES TINNIERES,PLAINTEL,22940,,,,0,,,
LA BIERE DES FOUS,TEMPERANCE,2022-11-01,RUE,DERRIERE LE FOUR,VOLVIC,63530,,,,0,,,
LA MAISON DU BONHEUR,,2022-10-23,BOULEVARD,DE LA MADELEINE,NICE,06000,,,,0,,,
,MAZE,2022-05-02,RUE,JOSEPH ET LUCIEN LECLERC,REZE,44400,F,FANNY,DELHOMMEAU,0,,,
KERC'HEIZ,KERC'HEIZ,2022-10-26,RTE,GORREQUEAR,PLOUGONVELIN,29217,,,,0,,,
,BRASSERIE NACHT STERN,2022-11-01,RUE,DES CHEMINOTS,SESSENHEIM,67770,M,FABRICE,GOERING,0,,,
SUPERBEER,,2022-10-10,RUE,VANNEAU,MONTPELLIER,34000,,,,0,,,
BRASSERIE DE RIPAILLE,BRASSERIE DE RIPAILLE,2022-10-17,ROUTE,DE JOUE,SAINT-MAGNE,33125,,,,0,,,
FILITOSA A BIERA CORSA,,2021-11-01,,FILITOSA CENTRE PREHISTORIQUE,SOLLACARO,20140,,,,0,,,
ART2O,,2022-11-12,,RUE NANGELARD,LES BELLEVILLE,73440,,,,0,,,
BRASSERIE ARTISANALE DU DER,,2022-11-16,AV,D ALSACE,LA PORTE DU DER,52220,,,,0,,,
L'ILOT MICROBRASSERIE,,2023-01-01,RUE,JOLIOT CURIE,LAUDUN-L'ARDOISE,30290,,,,0,,,
,MIDGARD BREWERY,2023-01-01,R,DE LA FONTAINE,SOMMERAU,67310,M,DIDIER,SCHROETER,0,,,
"ABRICADABRAC(ASSOCIATION BRASSICOLE ET RECYCLERIE D'INITIATIVE CITOYENNE. ATELIERS D'ARTISTES, BRICOLEUR(SE)S, REVEUR(S",,2022-10-13,,DE TERCE,SAVIGNY-LEVESCAULT,86800,,,,0,,,
BRASSERIE DES MONTS DE GUERET,,2022-11-21,ALLEE,DE CHERMENTOUX,GUERET,23000,,,,0,,,
BRASSERIE DES MONTS DE GUERET,,2022-12-12,RUE,JOHANNES GUTENBERG,GUERET,23000,,,,0,,,
L'EXCENTRIQUE,,2022-12-01,RUE,CARABIN,VERNIOLLE,09340,,,,0,,,
IGGDRASIL,,2022-10-26,,LE PETIT PONT VEIX,CONQUEREUIL,44290,,,,0,,,
BRASSERIE LA VIRGULE,BRASSERIE LA VIRGULE,2022-11-23,CHEMIN,DE PRE MONSIEUR,CHAMPAGNE-EN-VALROMEY,01260,,,,0,,,
BRASSERIE JUST'UNE,,2022-11-21,RUE,DE L'ARTISANAT,BLODELSHEIM,68740,,,,0,,,
BRASSEURS FRERE & SOEUR,BRASSEURS FRERE & SOEUR,2024-03-01,RUE,GRANDE,MONTLUCON,03100,,,,0,,,
SAS EPIKUR MICROBRASSERIE,,2022-11-22,RUE,DES HAUTES HERBES,SAINT-PIERRE-DE-MAILLE,86260,,,,0,,,
HIC & NUNC BREWERY,,2022-11-09,LD,LE GUERVEUR,BRECH,56400,,,,0,,,
LES BRASSAGES DU MEIX,,2022-11-09,RUE,DES ALLEUX,SAINT-JULIEN,21490,,,,0,,,
RHONE VALLEE BREW & SPIRITS,RHONE BREW,2022-12-12,PLACE,DE LA MAIRIE,SAINT-CHEF,38890,,,,0,,,
RHONE VALLEE BREW & SPIRITS,,2023-02-01,ROUTE,D'ARGENT,MORESTEL,38510,,,,0,,,
RHONE VALLEE BREW & SPIRITS,,2023-02-01,CHEMIN,DU RIVIER DE SAINT CHEF,SAINT-CHEF,38890,,,,0,,,
,BRASSERIE LA COCHONNE,2022-12-01,RUE,DES SUISSES,WEYER,67320,M,SIMON,STOCK,0,,,
LA COUVEUSE,,2022-10-01,RUE,DE LA COUVEUSE,FLEURY,11560,,,,0,,,
THORBEER,,2022-11-22,RTE,DU PONT - SOULLES,BOURGVALLEES,50750,,,,0,,,
CHRIS COMPANY BEERS,,2022-11-16,ROUTE,DE ROMANS,CHANOS-CURSON,26600,,,,0,,,
MICROBRASSERIE LA TORCHE,,2022-11-15,RUE,JOSEPH GAILLARD,MONTAIGU-VENDEE,85600,,,,0,,,
BENZEL BRASSERIE,,2023-07-17,,ZAE  DE LA  LAUGIER,RIVIERE-SALEE,97215,,,,0,,,
LA TCHOUC,,2022-12-01,BOULEVARD,LAZARE-CARNOT,COLLOBRIERES,83610,,,,0,,,
BRASSERIE SMASH,,2023-02-02,RUE,DU LT COL DUBOIS,RENNES,35000,,,,0,,,
VOXEL BREWING,VOXEL BREWING,2022-12-02,RUE,SAINTE CATHERINE,BLENDECQUES,62575,,,,0,,,
BOCABIERE,,2022-10-04,,ZA SUD,GRIGNAN,26230,,,,0,,,
MICRO BRASSERIE TRANSITIONS,,2022-11-25,CHEMIN,CHARRE,LA CIOTAT,13600,,,,0,,,
MICROBRASSERIE DE LA WALCK,CHOP'LA,2023-01-02,RUE,DES VOSGES,VAL-DE-MODER,67350,,,,0,,,
BRASSERIE SHOWTIME,,2022-12-08,RUE,SAINT-GEORGES,ROCHECORBON,37210,,,,0,,,
1826 BEER FACTORY,,2023-11-22,RUE,DU LANGUEDOC - ZAC DE LA PATTE D,MERVILLE,31330,,,,0,,,
LA COCOTTE MALTEE,LA COCOTTE MALTEE,2022-12-20,RUE,DE ROMAGNAT,AUBIERE,63170,,,,0,,,
BRASSERIE KMEHO,,2022-12-09,RUE,D'EN BAS,NIVELLE,59230,,,,0,,,
EDP OXBOB,,2022-12-21,RUE,DES BARTHES,ANGLET,64600,,,,0,,,
BRASSERIE SOMA,,2022-12-23,,SAINTE RADEGONDE,LE LOROUX-BOTTEREAU,44430,,,,0,,,
REGAL POTES,,2022-12-30,RUE,DES LILAS,BIBICHE,57320,,,,0,,,
CASSIOPEE,BRASSERIE DE CLUNY,2023-10-02,ROUTE,DU SANATORIUM,BERGESSERIN,71250,,,,0,,,
BRASSERIE CELESTE,,2023-01-01,RUE,MARCEL PAUL,ALES,30100,,,,0,,,
LES FILS D'OMER,,2023-01-19,RUE,DE L'ABBE PALFART,HELFAUT,62570,,,,0,,,
[ND],[ND],2023-01-03,[ND],[ND],LES HAIES,[ND],[ND],[ND],[ND],0,,,
BRASSERIE NUCLEO,,2023-01-04,RUE,DES ARTISANS,CORMONTREUIL,51350,,,,0,,,
KAZAN CRAFTBEER,LA KAZAN,2022-12-28,RUE,DU PONT DE LA GRAVIERE,CHAMALIERES,63400,,,,0,,,
BRASSERIE LA BAROUDE,,2023-01-02,CHEMIN,DE LA SOUQUE,AIX-EN-PROVENCE,13090,,,,0,,,
BANZ,,2022-12-08,RUE,DU PRESBYTERE,LAUTENBACH,68610,,,,0,,,
,THIBAUD LE BRASSEUR ITINERANT,2023-01-03,ROUTE,DE LA TAPIE,MALLEMORT,13370,M,THIBAUD,DURAND,0,,,
BRASSEUR DU VERDON,,2022-10-25,,ALBIOSC,ESPARRON DE VERDON,04800,,,,0,,,
THOR BOYAUX,,2023-03-01,BOULEVARD,LOUIS LESAGE,CAMBRIN,62149,,,,0,,,
LA BRASSERIE COMMUNALE EXTRAORDINAIRE,,2024-05-20,RUE,GENERAL BUAT,NANTES,44000,,,,0,,,
BIERE EN HERBE,,2023-07-12,RUE,DES CHAMPS VIONS,SAINTE-COLOMBE,77650,,,,0,,,
LES VEILLEURS DE LA SAVE,,2017-06-28,ROUTE,DE SAINT-SOULAN,SAMATAN,32130,,,,0,,,
L'ODYSSEE DES BONS VIVANTS,,2023-01-16,TRAVERSE,DI GRAFIOUNIE,PERNES-LES-FONTAINES,84210,,,,0,,,
LA GUINCH',,2023-03-02,RUE,DU BESSEY,LA CHAPELLE-DE-GUINCHAY,71570,,,,0,,,
LES BAUX APEROS,,2023-03-29,CHE,DU MAS D AUGE,FONTVIEILLE,13990,,,,0,,,
LE FOURQUET D'ARGENS,,2023-05-19,CHEMIN,DES ARNOUX,DRAGUIGNAN,83300,,,,0,,,
FENTO BRASSERIE,,2023-03-01,CHEMIN,DES MOULINS,DURBAN-SUR-ARIZE,09240,,,,0,,,
BRASSEURS FLOTTEURS,,2023-06-23,RUE,GAMBETTA,CHERBOURG-EN-COTENTIN,50100,,,,0,,,
PLIJADUR PENN DA BENN,,2023-08-01,RUE,DE L'ANCIENNE GARE,PLOUGUIEL,22220,,,,0,,,
ASSOCIATION MALTENBULLES POUR LA PROMOTION DE LA BRASSERIE ARTISANALE,,2023-07-25,RUE,DES HAUTES HERBES,SAINT-PIERRE-DE-MAILLE,86260,,,,0,,,
MAGMA 07,,2022-09-22,ROUTE,DES MINES,PRIVAS,07000,,,,0,,,
ASSOCIATION SCREEB,,2023-01-21,QUAI,DE LA SOMME,AMIENS,80000,,,,0,,,
ASSOCIATION HOUBLONS & MUSIQUES,,2023-08-24,CHEMIN,SAINT JOSEPH,RUSTREL,84400,,,,0,,,
L' O D' HEAS,,2023-09-17,RTE,DE GAVARNIE,GAVARNIE-GEDRE,65120,,,,0,,,
BRASSERIE DE L'ABBAYE DU VAL-DIEU,BRASSERIE DE L'ABBAYE DU VAL-DIEU,2024-01-01,,225 VAL-DIEU,,,,,,0,,,
LA BRASSERIE DES 3 CEDRES,,2023-11-10,ROUTE,DE VILLENEUVE,LACAUSSADE,47150,,,,0,,,
WF BEVERAGES SARL,WF BEVERAGE,2020-01-01,,,UVEA WALLIS ET FUTUNA,98600,,,,0,,,
CHACO S R L SOCIETA AGRICOLA,,2024-03-01,,,,,,,,0,,,
[ND],[ND],2024-04-01,[ND],[ND],SAINT-CHRISTOL,[ND],[ND],[ND],[ND],0,,,
VULC 1,,2024-02-22,RUE,DU CHAMBON,AUBIERE,63170,,,,0,,,
[ND],[ND],2024-05-01,[ND],[ND],ORNACIEUX-BALBINS,[ND],[ND],[ND],[ND],0,,,
BRASSERIE BARBAROSSA,BRASSERIE BARBAROSSA,2024-03-15,CHEMIN,DES CRETES,GRISOLLES,82170,,,,0,,,
JUSTBEER BREWERY,,2024-04-20,RUE,FERNAND BODET,MANTES-LA-JOLIE,78200,,,,0,,,
LA TOTOCHE DU LUBERON,,2024-03-08,CHEMIN,DE LUNES,CUCURON,84160,,,,0,,,
LE HIBOU BLOND,BRASSERIE DU HIBOU BLOND,2024-02-21,RUE,DU VERGER,VILLEMOISSON-SUR-ORGE,91360,,,,0,,,
LE HIBOU BLOND,,2024-04-20,ROUTE,DE CORBEIL,VILLEMOISSON-SUR-ORGE,91360,,,,0,,,
TAPPZ,TAPPZ,2024-04-01,IMPASSE,DES ABEILLES,VARAIGNES,24360,,,,0,,,
MICRO BRASSERIE COTE D'HOP,MICRO BRASSERIE COTE D'HOP,2024-03-28,RUE,CARNOT,BERCK,62600,,,,0,,,
,BRASSERIE BICHERT,2024-01-01,RUE,DE LA BENEZE,PAUILLAC,33250,F,JOSSELINE,BIKIE,0,,,
BRASSERIE CHIMANTA,,2024-03-18,ALLEE,DE LA BARAQUETTE,DOMAZAN,30390,,,,0,,,
[ND],[ND],2024-04-05,[ND],[ND],LANTENAY,[ND],[ND],[ND],[ND],0,,,
BVR,,2024-02-15,,LA DEVEZETTE,NASBINALS,48260,,,,0,,,
[ND],[ND],2024-04-01,[ND],[ND],AUBUSSON,[ND],[ND],[ND],[ND],0,,,
LA BRASSERIE DES 13 VENTS,,2024-03-01,,CHATEAU DE MONTFRIN,MONTFRIN,30490,,,,0,,,
BRASSERIE ARTISANALE MARSEILLANAISE,,2024-04-09,RUE,VEDEL,MARSEILLAN,34340,,,,0,,,
THE FRENCH FACTORY,,2024-04-04,RUE,DE ROMAINVILLE (AZE),CHATEAU-GONTIER-SUR-MAYENNE,53200,,,,0,,,
MICRO BRASSERIE CRYM,,2024-04-16,RUE,PRINCIPALE,LUTZELHOUSE,67130,,,,0,,,
BIM (BRASSERIE INTERNATIONALE DE MASSAT),,2024-04-01,RUE,DU PONT,MASSAT,09320,,,,0,,,
BREW ONE,BREW ONE,2024-03-26,RUE,DE CHARTRES,VOISE,28700,,,,0,,,
MHBS,,2024-04-19,RUE,DES BERCHETTES,CHAMBRAY,27120,,,,0,,,
BRASSERIE LA DIABLESSE,,2024-04-15,RUE,DES VIOLETTES (DIDENHEIM),BRUNSTATT-DIDENHEIM,68350,,,,0,,,
BRASSERIE ASSOCIATIVE DES PRESSIONS SOCIALES,,2024-03-28,ROUTE,DE LACHAUX,BUSSET,03270,,,,0,,,
MCD BRASSERIE 1400,,2024-04-24,CHEMIN,DE L'EGLISE DU BOURG,HAGETAUBIN,64370,,,,0,,,
LES BRASSEURS DU LAC,LES BRASSEURS DU LAC,2024-04-22,RUE,GEORGES CHARPAK,CIVRIEUX,01390,,,,0,,,
 BRASSERIE ASSOCIATIVE DE MONTRACOL ,,2023-10-17,ROUTE,DU PALORDET,MONTRACOL,01310,,,,0,,,
[ND],[ND],2024-05-01,[ND],[ND],GENLIS,[ND],[ND],[ND],[ND],0,,,
LES PARIGOTS,,2024-03-21,RUE,MONSIEUR LE PRINCE,PARIS,75006,,,,0,,,
[ND],[ND],2024-06-01,[ND],[ND],PONT-CROIX,[ND],[ND],[ND],[ND],0,,,
[ND],[ND],2024-06-03,[ND],[ND],CAMARET-SUR-AIGUES,[ND],[ND],[ND],[ND],0,,,
LA CERBIERE,,2024-05-02,ROUTE,DE TOULOUSE,MONTESQUIEU-VOLVESTRE,31310,,,,0,,,
LA DOLOISE,BRASSERIE DOLOISE,2024-04-30,,A MONT ROLAND,JOUHE,39100,,,,0,,,
,BRASSERIE SINGULARITE,2024-05-01,ROUTE,DU MOULIN CHAPELLE,LA HOUSSAYE,27410,M,VINCENT,ELOY,0,,,
MICROBRASSERIE ASSOCIATIVE MAUVAISE IDEE,,2024-05-01,RUE,DE LA BOUCLE,AMANGE,39700,,,,0,,,
BRASSERIE LA TRINK,,2024-05-04,LIEU DIT,TOUCHE RONDE,AMANLIS,35150,,,,0,,,
[ND],[ND],2024-05-06,[ND],[ND],LES PAVILLONS-SOUS-BOIS,[ND],[ND],[ND],[ND],0,,,
ARCATOS,,2024-05-01,IMPASSE,DE LA TONNELLE,CHANIERS,17610,,,,0,,,
BRASSERIE DU LAVEZON,L'ADRECHOISE,2024-05-01,ROUTE,DES BOUVIERS,SAINT-MARTIN-SUR-LAVEZON,07400,,,,0,,,
[ND],[ND],2024-04-15,[ND],[ND],WAMBRECHIES,[ND],[ND],[ND],[ND],0,,,
